strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue
14300,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9150,9150,2850,1468.75,2850,1584.55,15818.25
14300,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1422.5,4800,1745.0,15818.25
14300,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1430.6,4800,1789.15,15818.25
14300,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1435.05,4800,1773.4,15818.25
14300,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1414.75,4800,1786.85,15818.25
14300,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7500,4900,100,1554.65,50,1601.9,15818.25
14300,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1413.95,4800,1872.05,15818.25
14300,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,1451.05,100,1775.0,15818.25
14300,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14300.00,1.0,1.0,0.0,3,109.08,1586.65,629.0000000000001,65.68161645695193,9375,9375,2850,1469.2,2850,1634.4,15818.25
14300,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14300.00,196.0,7.0,3.7037037037037037,7,0.0,1580.65,176.70000000000005,12.585918301933832,11150,12100,50,1517.95,50,1540.1,15818.25
14350,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9150,9150,2850,1422.25,2850,1535.7,15818.25
14350,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13000,13000,50,1415.4,2900,1543.8,15818.25
14350,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1389.1,4800,1740.4,15818.25
14350,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1386.6,4800,1721.3,15818.25
14350,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1387.9,4800,1735.2,15818.25
14350,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5600,4900,4800,1351.2,4800,1748.95,15818.25
14350,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1375.85,4800,1816.7,15818.25
14350,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,1401.05,100,1725.0,15818.25
14350,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6450,9225,75,1383.2,2850,1527.5,15818.25
14350,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1382.0,4800,1686.35,15818.25
14400,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9150,9150,2850,1338.1,2850,1484.55,15818.25
14400,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1341.45,4800,1642.45,15818.25
14400,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14400.00,0.0,0.0,0.0,2,103.54,1486.75,587.45,65.32302902257312,6600,9450,75,1391.65,75,1491.55,15818.25
14400,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1339.4,4800,1702.75,15818.25
14400,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1340.35,4800,1666.8,15818.25
14400,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1340.8,4800,1680.2,15818.25
14400,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14400.00,2.0,0.0,0.0,0,0.0,1525.45,0.0,0.0,7300,7500,4800,1297.4,100,1498.6,15818.25
14400,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1344.85,4800,1756.6,15818.25
14400,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,1351.05,100,1675.0,15818.25
14400,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14400.00,102.0,-1.0,-0.970873786407767,6,0.0,1441.15,107.5,8.060585610917407,11200,11350,50,1421.25,50,1441.8,15818.25
14450,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6450,9225,75,1291.25,2850,1425.25,15818.25
14450,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1278.05,4800,1585.75,15818.25
14450,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12950,9200,2850,1317.15,2850,1474.95,15818.25
14450,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1283.35,4800,1647.95,15818.25
14450,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1294.65,4800,1612.95,15818.25
14450,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1287.95,4800,1627.6,15818.25
14450,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5600,4800,4800,1251.2,4800,1617.85,15818.25
14450,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1299.7,4800,1716.75,15818.25
14450,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,1301.05,100,1625.0,15818.25
14450,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9150,9150,2850,1312.3,2850,1433.05,15818.25
14500,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14500.00,0.0,0.0,0.0,2,40.66,1389.25,94.5,7.298706313960224,7650,7650,300,1315.75,300,1330.55,15818.25
14500,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1246.25,4800,1512.65,15818.25
14500,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1243.1,4800,1556.85,15818.25
14500,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1240.85,4800,1561.85,15818.25
14500,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1240.85,4800,1565.15,15818.25
14500,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14500.00,247.0,-4.0,-1.593625498007968,15,0.0,1375.0,-39.65000000000009,-2.802813416746198,9400,8800,650,1375.1,950,1403.95,15818.25
14500,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1249.2,4800,1656.65,15818.25
14500,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14500.00,155.0,6.0,4.026845637583893,6,0.0,1475.05,-4.7999999999999545,-0.32435719836469606,5500,5800,500,1456.95,200,1486.05,15818.25
14500,30-Dec-2021,NIFTY,OPTIDXNIFTY30-12-2021CE14500.00,565.0,1.0,0.1773049645390071,5,0.0,1748.0,48.0,2.823529411764706,3500,150,50,1677.95,100,1729.6,15818.25
14500,31-Mar-2022,NIFTY,OPTIDXNIFTY31-03-2022CE14500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,250,0,250,1572.7,0,0.0,15818.25
14500,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14500.00,17.0,0.0,0.0,1,58.69,1331.55,110.79999999999995,9.076387466721274,8550,8550,525,1293.5,75,1320.25,15818.25
14500,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14500.00,9963.0,-50.0,-0.4993508439029262,127,0.0,1329.0,-23.799999999999955,-1.759314015375514,13400,12150,250,1328.35,50,1335.35,15818.25
14550,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1196.85,4800,1457.1,15818.25
14550,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14550.00,0.0,0.0,0.0,2,89.59,1325.15,509.0000000000001,62.365986644611915,6450,9300,75,1224.15,75,1333.35,15818.25
14550,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1195.3,4800,1513.0,15818.25
14550,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1199.85,4800,1517.3,15818.25
14550,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5600,4800,4800,1201.2,4800,1516.5,15818.25
14550,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1197.45,4800,1618.2,15818.25
14550,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,1201.05,4800,1548.95,15818.25
14550,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14550.00,1.0,0.0,0.0,0,0.0,1137.25,0.0,0.0,10250,10200,50,1274.25,50,1295.65,15818.25
14550,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9150,9150,2850,1225.45,2850,1332.5,15818.25
14550,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1202.55,4800,1544.0,15818.25
14600,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14600.00,394.0,17.0,4.5092838196286475,38,0.0,1309.95,53.100000000000136,4.224847833870402,7350,11600,550,1151.4,50,1237.95,15818.25
14600,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1160.45,4800,1567.35,15818.25
14600,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1161.35,4800,1450.55,15818.25
14600,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1149.0,4800,1457.4,15818.25
14600,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14600.00,124.0,-6.0,-4.615384615384615,16,0.0,1368.95,68.70000000000005,5.283599307825422,7700,7900,50,1283.15,400,1315.4,15818.25
14600,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1148.7,4800,1402.0,15818.25
14600,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,1151.05,4800,1498.95,15818.25
14600,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14600.00,14.0,-12.0,-46.15384615384615,23,73.79,1251.85,11.549999999999955,0.9312263162138157,8025,6525,75,1206.15,150,1216.0,15818.25
14600,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9150,9150,2850,1147.6,2850,1290.35,15818.25
14600,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1154.65,4800,1495.3,15818.25
14650,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1115.8,4800,1365.3,15818.25
14650,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1115.05,4800,1440.45,15818.25
14650,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1116.75,4800,1414.2,15818.25
14650,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1103.3,4800,1414.6,15818.25
14650,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5400,4800,4800,1101.2,4800,1412.85,15818.25
14650,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1106.5,4800,1514.4,15818.25
14650,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,1101.05,4800,1448.95,15818.25
14650,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9150,9150,2850,1126.2,2850,1232.25,15818.25
14650,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14650.00,1.0,0.0,0.0,0,0.0,1023.0,0.0,0.0,9300,9300,75,1123.25,75,1225.5,15818.25
14650,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14650.00,10.0,0.0,0.0,3,0.0,1179.8,111.59999999999991,10.447481744991565,10200,10350,50,1176.2,100,1198.1,15818.25
14700,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1068.55,4800,1313.9,15818.25
14700,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14700.00,505.0,5.0,1.0,237,0.0,1131.45,-24.799999999999955,-2.1448648648648607,11750,11800,500,1131.65,50,1138.8,15818.25
14700,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1068.25,4800,1385.35,15818.25
14700,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1068.25,4800,1350.45,15818.25
14700,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,990.85,4800,1355.8,15818.25
14700,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14700.00,29.0,0.0,0.0,0,0.0,1114.05,0.0,0.0,8850,8325,600,1094.45,300,1116.25,15818.25
14700,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,990.0,4800,1461.8,15818.25
14700,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,1051.05,4800,1398.95,15818.25
14700,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9225,6375,2850,1081.25,1500,1185.45,15818.25
14700,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14700.00,15.0,1.0,7.142857142857143,3,0.0,1241.75,139.4000000000001,12.64571143466232,6000,7500,4800,986.1,50,1208.9,15818.25
14750,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9150,9150,2850,1029.6,2850,1130.65,15818.25
14750,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14750.00,3.0,0.0,0.0,0,0.0,943.7,0.0,0.0,10250,12150,50,1074.2,50,1100.65,15818.25
14750,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1019.35,4800,1333.0,15818.25
14750,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,941.6,4800,1298.55,15818.25
14750,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,942.25,4800,1300.6,15818.25
14750,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5400,4800,4800,1001.2,4800,1312.9,15818.25
14750,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1015.4,4800,1419.7,15818.25
14750,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,1001.05,100,1349.0,15818.25
14750,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6450,9300,75,1017.1,75,1128.05,15818.25
14750,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,1016.35,4800,1263.4,15818.25
14800,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14800.00,4.0,0.0,0.0,0,0.0,1104.0,0.0,0.0,5100,4800,4800,968.35,4800,1209.55,15818.25
14800,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14800.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,891.75,4800,1260.8,15818.25
14800,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14800.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,903.25,4800,1277.75,15818.25
14800,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14800.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,903.3,4800,1255.6,15818.25
14800,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14800.00,0.0,0.0,0.0,2,38.21,1111.6,96.89999999999986,9.54962057751058,6975,7125,150,1018.9,150,1031.8,15818.25
14800,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14800.00,87.0,-3.0,-3.3333333333333335,43,0.0,1099.55,-29.200000000000045,-2.586932447397568,7600,7650,200,1100.2,50,1117.9,15818.25
14800,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14800.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,892.3,4800,1364.2,15818.25
14800,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14800.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,951.05,100,1299.0,15818.25
14800,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14800.00,137.0,-48.0,-25.945945945945947,51,0.0,1014.85,5.850000000000023,0.5797819623389517,17850,8400,75,1007.8,150,1015.8,15818.25
14800,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14800.00,763.0,38.0,5.241379310344827,115,0.0,1042.5,-20.59999999999991,-1.937729282287641,11700,7800,200,1033.4,50,1044.7,15818.25
14850,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9150,9150,2850,916.3,2850,1025.7,15818.25
14850,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14850.00,4.0,0.0,0.0,5,0.0,990.4,134.94999999999993,15.775322929452326,10250,10900,50,980.4,50,1011.3,15818.25
14850,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,852.55,4800,1233.3,15818.25
14850,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,848.2,4800,1204.1,15818.25
14850,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,859.8,4800,1205.7,15818.25
14850,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5400,4800,4800,901.2,4800,1213.85,15818.25
14850,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,858.2,4800,1320.7,15818.25
14850,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,100,951.0,100,1249.0,15818.25
14850,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14850.00,2.0,1.0,100.0,3,33.21,976.95,-23.84999999999991,-2.3830935251798473,12450,9450,225,960.8,2850,1012.9,15818.25
14850,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,851.0,4800,1158.1,15818.25
14900,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14900.00,0.0,0.0,0.0,2,35.46,1011.45,388.30000000000007,62.31244483671669,10125,6375,1500,869.95,1500,993.35,15818.25
14900,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,816.65,4800,1102.4,15818.25
14900,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14900.00,197.0,3.0,1.5463917525773196,29,0.0,965.0,19.549999999999955,2.067798402876932,11450,12050,50,926.9,50,953.35,15818.25
14900,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,819.4,4800,1165.0,15818.25
14900,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,807.4,4800,1142.4,15818.25
14900,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,804.95,4800,1152.0,15818.25
14900,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021CE14900.00,14.0,0.0,0.0,0,0.0,1030.0,0.0,0.0,7550,7500,50,1003.0,50,1025.95,15818.25
14900,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021CE14900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,806.6,4800,1271.85,15818.25
14900,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021CE14900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900,4900,4800,851.05,100,1199.0,15818.25
14900,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021CE14900.00,40.0,-10.0,-20.0,14,58.72,951.5,25.549999999999955,2.759328257465301,16425,8250,75,909.3,225,916.7,15818.25
14950,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021CE14950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12900,9150,2850,802.95,2850,958.0,15818.25
14950,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021CE14950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,770.8,4800,1021.95,15818.25
14950,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021CE14950.00,3.0,0.0,0.0,0,0.0,887.2,0.0,0.0,10250,11200,50,878.9,50,907.95,15818.25
14950,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021CE14950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,773.5,4800,1116.35,15818.25
14950,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021CE14950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,763.6,4800,1091.3,15818.25
14950,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021CE14950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4800,4800,4800,762.75,4800,1104.0,15818.25
